id,zip,name,kecamatan_id
20722,20722,Rambung Dalam,Binjai Selatan
20723,20723,Rambung Barat,Binjai Selatan
20724,20724,Binjai Estate,Binjai Selatan
20725,20725,Tanah Merah,Binjai Selatan
20726,20726,Tanah Seribu,Binjai Selatan
20727,20727,Pujidadi,Binjai Selatan
20728,20728,Bhakti Karya,Binjai Selatan
20731,20731,Tanah Tinggi,Binjai Timur
20732,20732,Timbang Langkat,Binjai Timur
20733,20733,Mencirim,Binjai Timur
20734,20734,Tunggurono,Binjai Timur
20735,20735,Sumber Mulyo Rejo,Binjai Timur
20736,20736,Dataran Tinggi,Binjai Timur
20737,20737,Sumber Karya,Binjai Timur
20741,20741,Jati Negara,Binjai Utara
20742,20742,Nangka,Binjai Utara
20743,20743,Pahlawan,Binjai Utara
20744,20744,Kebun Lada,Binjai Utara
20745,20745,Damai,Binjai Utara
20746,20746,Jati Karya,Binjai Utara
20747,20747,Cengkeh Turi,Binjai Utara
20748,20748,Jati Makmur,Binjai Utara
20749,20749,Jati Utomo,Binjai Utara
20761,20761,Kwala Begumit,Binjai
20761,20761,Perdamaina (Perdamean),Binjai
20761,20761,Sabi/Sambi Rejo,Binjai
20761,20761,Sendang Rejo,Binjai
20761,20761,Sido Mulyo,Binjai
20761,20761,Suka Makmur,Binjai
20761,20761,Tanjung Jati,Binjai
20762,20762,Bekulap,Selesai
20762,20762,Kuta Parit,Selesai
20762,20762,Kwala/Kuala Air Hitam,Selesai
20762,20762,Lau Mulgap,Selesai
20762,20762,Mancang,Selesai
20762,20762,Nambiki,Selesai
20762,20762,Padang Brahrang,Selesai
20762,20762,Padang Cermin,Selesai
20762,20762,Pekan Selesai,Selesai
20762,20762,Perhiasan,Selesai
20762,20762,Sei Limbat,Selesai
20762,20762,Selayang,Selesai
20762,20762,Selayang Baru,Selesai
20762,20762,Tanjung Merahe,Selesai
20771,20771,Belinteng,Sei Binge (Bingai)
20771,20771,Durian Lingga,Sei Binge (Bingai)
20771,20771,Gunung Ambat,Sei Binge (Bingai)
20771,20771,Kwala Mencirim,Sei Binge (Bingai)
20771,20771,Mekar Jaya,Sei Binge (Bingai)
20771,20771,Namu Ukur Selatan,Sei Binge (Bingai)
20771,20771,Namu Ukur Utara,Sei Binge (Bingai)
20771,20771,Pasar IV Namu/Namo Terasi,Sei Binge (Bingai)
20771,20771,Pasar VI Kwala Mencirim,Sei Binge (Bingai)
20771,20771,Pasar VIII Namu Terasi,Sei Binge (Bingai)
20771,20771,Pekan Sawah,Sei Binge (Bingai)
20771,20771,Purwobinangun,Sei Binge (Bingai)
20771,20771,Rumah Galuh,Sei Binge (Bingai)
20771,20771,Simpang Kuta Buluh,Sei Binge (Bingai)
20771,20771,Tanjung Gunung,Sei Binge (Bingai)
20771,20771,Telaga,Sei Binge (Bingai)
20772,20772,Aman Damai/Dame,Sirapit (Serapit)
20772,20772,Balai Kasih,Kuala
20772,20772,Bekiung,Kuala
20772,20772,Bela Rakyat,Kuala
20772,20772,Beruam,Kuala
20772,20772,Besadi,Kuala
20772,20772,Blangkahan/Belangkahan,Kuala
20772,20772,Dalan Naman (Dalam Daman),Kuala
20772,20772,Garunggang,Kuala
20772,20772,Namo Mbelin,Kuala
20772,20772,Parit Bindu,Kuala
20772,20772,Pekan Kuala,Kuala
20772,20772,Perkebunan Bekiun,Kuala
20772,20772,Raja Tengah,Kuala
20772,20772,Sei Penjara,Kuala
20772,20772,Sido Makmur,Kuala
20772,20772,Suka Damai,Kuala
20772,20772,Suka Pulung,Sirapit (Serapit)
20772,20772,Tanjung Keriahan/Keriahen,Sirapit (Serapit)
20773,20773,Adin Tengah,Salapian
20773,20773,Alur Dua,Sei Lepan
20773,20773,Alur Dua Baru,Sei Lepan
20773,20773,Gunung Tinggi,Sirapit (Serapit)
20773,20773,Harapan Baru,Sei Lepan
20773,20773,Harapan Jaya,Sei Lepan
20773,20773,Harapan Maju,Sei Lepan
20773,20773,Harapan Makmur,Sei Lepan
20773,20773,Kaperas,Kutambaru
20773,20773,Kutagajah,Kutambaru
20773,20773,Kutambaru,Kutambaru
20773,20773,Lama,Sei Lepan
20773,20773,Lama Baru,Sei Lepan
20773,20773,Lau Gugur,Salapian
20773,20773,Lau Tepu,Salapian
20773,20773,Mekar Makmur,Sei Lepan
20773,20773,Minta Kasih,Salapian
20773,20773,Naman Jahe,Salapian
20773,20773,Namoteras,Kutambaru
20773,20773,Pama/Pamah Tambunan,Salapian
20773,20773,Panco Warno,Salapian
20773,20773,Pancur Ido,Salapian
20773,20773,Parangguam,Salapian
20773,20773,Perkebunan Bandar Telu,Salapian
20773,20773,Perkebunan Gelugur Langkat,Salapian
20773,20773,Perkebunan Marikie,Kutambaru
20773,20773,Perkebunan Namotongan,Kutambaru
20773,20773,Perkebunan Tambunan,Salapian
20773,20773,Perkebunan Tanjung Keliling,Salapian
20773,20773,Pulau Semikat,Sirapit (Serapit)
20773,20773,Puraka I Pertamina,Sei Lepan
20773,20773,Puraka II,Sei Lepan
20773,20773,Rampah,Kutambaru
20773,20773,Sei Bilah Barat,Sei Lepan
20773,20773,Sei Bilah Timur,Sei Lepan
20773,20773,Serapit,Sirapit (Serapit)
20773,20773,Sidorejo,Sirapit (Serapit)
20773,20773,Sulkam,Kutambaru
20773,20773,Tanjung Langkat,Salapian
20773,20773,Telaga Said,Sei Lepan
20773,20773,Turangi,Salapian
20773,20773,Ujung Bandar,Salapian
20773,20773,Ujung Terang,Salapian
20774,20774,Batu Jongjong,Bahorok
20774,20774,Empus,Bahorok
20774,20774,Lau Damak,Bahorok
20774,20774,Musam Pembangunan,Bahorok
20774,20774,Pekan Bahorok,Bahorok
20774,20774,Perkebunan Amaltani,Sirapit (Serapit)
20774,20774,Perkebunan Bukit Lawang,Bahorok
20774,20774,Perkebunan Bungara,Bahorok
20774,20774,Perkebunan Pulau Rambung,Bahorok
20774,20774,Perkebunan Sei Musam,Bahorok
20774,20774,Perkebunan Turangi,Bahorok
20774,20774,Sampe Raya,Bahorok
20774,20774,Sebertung,Sirapit (Serapit)
20774,20774,Sei Musam Kendit,Bahorok
20774,20774,Sematar,Bahorok
20774,20774,Simpang Pulau Rambung,Bahorok
20774,20774,Suka Rakyat (Sukarayat),Bahorok
20774,20774,Sumber Jaya,Sirapit (Serapit)
20774,20774,Tanjung Lenggang,Bahorok
20774,20774,Timbang Jaya,Bahorok
20774,20774,Timbang Lawan,Bahorok
20774,20774,Ujung Bandar,Bahorok
20811,20811,Alur Gadung,Sawit Seberang
20811,20811,Alur Melati,Sawit Seberang
20811,20811,Ara Condong,Stabat
20811,20811,Banyumas,Stabat
20811,20811,Dendang,Stabat
20811,20811,Karang Rejo,Stabat
20811,20811,Kwala Begumit,Stabat
20811,20811,Kwala Bingai,Stabat
20811,20811,Mangga,Stabat
20811,20811,Mekar Sawit,Sawit Seberang
20811,20811,Sawit Hulu,Sawit Seberang
20811,20811,Sawit Seberang,Sawit Seberang
20811,20811,Sei Litur Tasik,Sawit Seberang
20811,20811,Simpang Tiga,Sawit Seberang
20811,20811,Stabat Baru,Stabat
20812,20812,Pantai Gemi,Stabat
20813,20813,Sido Mulyo,Stabat
20815,20815,Perdamaian,Stabat
20816,20816,Paya Mabar,Stabat
20851,20851,Besilam Bukit Lembasa,Wampu
20851,20851,Bingai,Wampu
20851,20851,Bukit Melintang,Wampu
20851,20851,Gergas,Wampu
20851,20851,Gohor Lama,Wampu
20851,20851,Jentera Stabat,Wampu
20851,20851,Kebun Balok,Wampu
20851,20851,Mekar Jaya,Wampu
20851,20851,Paya Tusam,Wampu
20851,20851,Pertumbukan,Wampu
20851,20851,Stabat Lama,Wampu
20851,20851,Stabat Lama Barat,Wampu
20851,20851,Stungkit,Wampu
20851,20851,Sumber Mulyo,Wampu
20852,20852,Banjar Jaya,Padang Tualang
20852,20852,Batang Serangan,Batang Serangan
20852,20852,Besilam,Padang Tualang
20852,20852,Bukit Sari,Padang Tualang
20852,20852,Buluh Telang,Padang Tualang
20852,20852,Jati Sari,Padang Tualang
20852,20852,Karya Jadi,Batang Serangan
20852,20852,Kwala Musam,Batang Serangan
20852,20852,Kwala Pesilam (Kuala Besilam),Padang Tualang
20852,20852,Namu/Namo Sialang,Batang Serangan
20852,20852,Padang Tualang,Padang Tualang
20852,20852,Paluh Pakih Babussalam,Batang Serangan
20852,20852,Sei Bamban,Batang Serangan
20852,20852,Sei Musam,Batang Serangan
20852,20852,Sei Serdang,Batang Serangan
20852,20852,Serapuh Abc,Padang Tualang
20852,20852,Suka Ramai,Padang Tualang
20852,20852,Tanjung Putus,Padang Tualang
20852,20852,Tanjung Selamat,Padang Tualang
20852,20852,Tebing Tanjung Selamat,Padang Tualang
20853,20853,Baja Kuning,Tanjungpura
20853,20853,Bubun,Tanjungpura
20853,20853,Karya Maju,Tanjungpura
20853,20853,Kwala Langkat,Tanjungpura
20853,20853,Kwala Serapuh,Tanjungpura
20853,20853,Lalang,Tanjungpura
20853,20853,Pantai Cermin,Tanjungpura
20853,20853,Paya Perupuk,Tanjungpura
20853,20853,Pekan Tanjung Pura,Tanjungpura
20853,20853,Pekubuan,Tanjungpura
20853,20853,Pematang Cengal,Tanjungpura
20853,20853,Pematang Cengal Barat,Tanjungpura
20853,20853,Pematang Serai,Tanjungpura
20853,20853,Pematang Tengah,Tanjungpura
20853,20853,Pulau Banyak,Tanjungpura
20853,20853,Serapuh Asli,Tanjungpura
20853,20853,Suka Maju,Tanjungpura
20853,20853,Tapak Kuda,Tanjungpura
20853,20853,Teluk Bakung,Tanjungpura
20854,20854,Baru Pasar VIII (8),Hinai
20854,20854,Batu Melenggang,Hinai
20854,20854,Cempa,Hinai
20854,20854,Hinai Kanan,Hinai
20854,20854,Kebun Lada,Hinai
20854,20854,Muka Paya,Hinai
20854,20854,Paya Rengas,Hinai
20854,20854,Perkebunan Tanjung Beringin,Hinai
20854,20854,Suka Damai,Hinai
20854,20854,Suka Damai Timur,Hinai
20854,20854,Suka Jadi,Hinai
20854,20854,Tamaran,Hinai
20854,20854,Tanjung Mulia,Hinai
20855,20855,Cinta Raja,Secanggang
20855,20855,Hinai Kiri,Secanggang
20855,20855,Jaring Halus,Secanggang
20855,20855,Karang Anyar,Secanggang
20855,20855,Karang Gading,Secanggang
20855,20855,Kebun Kelapa,Secanggang
20855,20855,Kepala Sungai,Secanggang
20855,20855,Kwala Besar,Secanggang
20855,20855,Pantai Gading,Secanggang
20855,20855,Perkotaan,Secanggang
20855,20855,Secanggang,Secanggang
20855,20855,Selotong,Secanggang
20855,20855,Suka Mulia,Secanggang
20855,20855,Sungai Ular,Secanggang
20855,20855,Tanjung Ibus,Secanggang
20855,20855,Telaga Jernih,Secanggang
20855,20855,Teluk,Secanggang
20856,20856,Air Hitam,Gebang
20856,20856,Bukit Mengkirai,Gebang
20856,20856,Dogang,Gebang
20856,20856,Kwala Gebang,Gebang
20856,20856,Padang Langkat,Gebang
20856,20856,Paluh Manis,Gebang
20856,20856,Pasar Rawa,Gebang
20856,20856,Pasiran,Gebang
20856,20856,Paya Bengkuang,Gebang
20856,20856,Pekan Gebang,Gebang
20856,20856,Sangga Lima (Perkebunan Serap),Gebang
20857,20857,Brandan Barat,Babalan
20857,20857,Brandan Timur,Babalan
20857,20857,Brandan Timur Baru,Babalan
20857,20857,Pelawi Selatan,Babalan
20857,20857,Pelawi Utara,Babalan
20857,20857,Securai Selatan,Babalan
20857,20857,Securai Utara,Babalan
20857,20857,Teluk Meku,Babalan
20858,20858,Alur Cempedak,Pangkalan Susu
20858,20858,Beras Basah,Pangkalan Susu
20858,20858,Bukit Jengkol,Pangkalan Susu
20858,20858,Damar Condong,Pematang Jaya
20858,20858,Limau Mungkur,Pematang Jaya
20858,20858,Pangkalan Siata,Pangkalan Susu
20858,20858,Paya Tampak,Pangkalan Susu
20858,20858,Pematang Tengah,Pematang Jaya
20858,20858,Perkebunan Damar Condong,Pematang Jaya
20858,20858,Perkebunan Perapen,Pematang Jaya
20858,20858,Pintu Air,Pangkalan Susu
20858,20858,Pulau Kampai,Pangkalan Susu
20858,20858,Pulau Sembilan,Pangkalan Susu
20858,20858,Sei/Sungai Meran,Pangkalan Susu
20858,20858,Sei/Sungai Siur,Pangkalan Susu
20858,20858,Tanjung Pasir,Pangkalan Susu
20859,20859,Bukit Kubu,Besitang
20859,20859,Bukit Mas,Besitang
20859,20859,Bukit Selamat,Besitang
20859,20859,Halaban,Besitang
20859,20859,Kampung Lama,Besitang
20859,20859,Pekan Besitang,Besitang
20859,20859,Pir Adb Besitang,Besitang
20859,20859,Salahaji,Pematang Jaya
20859,20859,Sekoci,Besitang
20859,20859,Serang Jaya,Pematang Jaya
20859,20859,Serang Jaya Hilir,Pematang Jaya
20859,20859,Suka Jaya,Besitang
20881,20881,Kelantan,Brandan Barat
20881,20881,Lubuk Kasih,Brandan Barat
20881,20881,Lubuk Kertang,Brandan Barat
20881,20881,Pangkalan Batu,Brandan Barat
20881,20881,Perlis,Brandan Barat
20881,20881,Sei/Sungai Tualang,Brandan Barat
20881,20881,Tangkahan Durian,Brandan Barat
20984,20984,Bandar Bayu,Kotarih
20984,20984,Bandar Magondang (Nagodang),Bintang Bayu
20984,20984,Bandar Negeri,Bintang Bayu
20984,20984,Bandar Pinang Kebun/Kebon,Bintang Bayu
20984,20984,Bandar Pinang Rambe,Bintang Bayu
20984,20984,Banjaran Godang,Kotarih
20984,20984,Batu Masagi,Silinda
20984,20984,Bintang Bayu,Bintang Bayu
20984,20984,Damak Tolong Buho,Bintang Bayu
20984,20984,Demak/Damak Gelugur,Silinda
20984,20984,Dolok Masango,Bintang Bayu
20984,20984,Durian Kondot,Kotarih
20984,20984,Gudang Garam,Bintang Bayu
20984,20984,Huta Durian,Bintang Bayu
20984,20984,Huta Galuh,Kotarih
20984,20984,Kampung Kristen,Bintang Bayu
20984,20984,Kotarih Baru,Kotarih
20984,20984,Kotarih Pekan,Kotarih
20984,20984,Kulasar,Silinda
20984,20984,Marihat Dolok,Bintang Bayu
20984,20984,Pagar Manik,Silinda
20984,20984,Pamah,Silinda
20984,20984,Panombean,Bintang Bayu
20984,20984,Perbahingan,Kotarih
20984,20984,Pergajahan/Pegajahan Hulu,Bintang Bayu
20984,20984,Pergajahan/Pegajahan Kahan,Bintang Bayu
20984,20984,Rubun Dunia,Kotarih
20984,20984,Sarang Ginting Hulu,Bintang Bayu
20984,20984,Sarang Ginting Kahan,Bintang Bayu
20984,20984,Sei Karih,Kotarih
20984,20984,Sei Ujan-Ujan,Kotarih
20984,20984,Siahap,Bintang Bayu
20984,20984,Sialtong,Kotarih
20984,20984,Silinda,Silinda
20984,20984,Sungai Buaya,Silinda
20984,20984,Tapak Meriah,Silinda
20984,20984,Tarean,Silinda
20984,20984,Ujung Negeri Hulu,Bintang Bayu
20984,20984,Ujung Negeri Kahan,Bintang Bayu
20986,20986,Adolina,Perbaungan
20986,20986,Batang Terap,Perbaungan
20986,20986,Bengabing,Pegajahan
20986,20986,Bengkel,Perbaungan
20986,20986,Bingkat,Pegajahan
20986,20986,Cinta Air,Perbaungan
20986,20986,Citaman Jernih,Perbaungan
20986,20986,Deli Muda Ilir,Perbaungan
20986,20986,Deli Muda Ulu,Perbaungan
20986,20986,Jambur Pulau,Perbaungan
20986,20986,Jati Mulyo,Pegajahan
20986,20986,Karang Anyar,Pegajahan
20986,20986,Kesatuan,Perbaungan
20986,20986,Kota Galuh,Perbaungan
20986,20986,Lestari Dadi,Pegajahan
20986,20986,Lidah Tanah,Perbaungan
20986,20986,Lubuk Bayas,Perbaungan
20986,20986,Lubuk Cemara,Perbaungan
20986,20986,Lubuk Dendang,Perbaungan
20986,20986,Lubuk Rotan,Perbaungan
20986,20986,Melati Dua,Perbaungan
20986,20986,Melati Kebon/Kebun,Pegajahan
20986,20986,Melati Satu,Perbaungan
20986,20986,Pegajahan,Pegajahan
20986,20986,Pematang Sijonam,Perbaungan
20986,20986,Pematang Tatal,Perbaungan
20986,20986,Pondok Tengah,Pegajahan
20986,20986,Putuaran/Petuaran Ilir,Pegajahan
20986,20986,Putuaran/Petuaran Ulu,Pegajahan
20986,20986,Sei/Sungai Buluh,Perbaungan
20986,20986,Sei/Sungai Naga Lawan,Perbaungan
20986,20986,Sei/Sungai Sijenggi,Perbaungan
20986,20986,Senah/Sennah,Pegajahan
20986,20986,Simpang Tiga Pekan,Perbaungan
20986,20986,Suka Beras,Perbaungan
20986,20986,Suka Jadi,Perbaungan
20986,20986,Sukasari,Pegajahan
20986,20986,Tanah Merah,Perbaungan
20986,20986,Tanjung Buluh,Perbaungan
20986,20986,Tanjung Putus,Pegajahan
20986,20986,Tualang,Perbaungan
20987,20987,Ara Payung,Pantai Cermin
20987,20987,Besar 2 Terjun,Pantai Cermin
20987,20987,Celawan,Pantai Cermin
20987,20987,Kota Pari,Pantai Cermin
20987,20987,Kuala Lama,Pantai Cermin
20987,20987,Lubuk Saban,Pantai Cermin
20987,20987,Naga Kisar,Pantai Cermin
20987,20987,Pantai Cermin Kanan,Pantai Cermin
20987,20987,Pantai Cermin Kiri,Pantai Cermin
20987,20987,Pematang Kasih,Pantai Cermin
20987,20987,Sementara,Pantai Cermin
20987,20987,Ujung Rambung,Pantai Cermin
20991,20991,Aras Panjang,Dolok Masihul
20991,20991,Bah Kerapuh,Dolok Masihul
20991,20991,Bah Sidua Dua,Serba Jadi
20991,20991,Baja Ronggi,Dolok Masihul
20991,20991,Bantan,Dolok Masihul
20991,20991,Batu 12,Dolok Masihul
20991,20991,Batu 13,Dolok Masihul
20991,20991,Blok Sepuluh,Dolok Masihul
20991,20991,Bukit Cermin Hilir,Dolok Masihul
20991,20991,Dame,Dolok Masihul
20991,20991,Dolok Manampang,Dolok Masihul
20991,20991,Dolok Sagala,Dolok Masihul
20991,20991,Durian Puloan,Dolok Masihul
20991,20991,Havea,Dolok Masihul
20991,20991,Huta Nauli,Dolok Masihul
20991,20991,Karang Tengah,Serba Jadi
20991,20991,Kelapa Bajohor/Bajohom,Serba Jadi
20991,20991,Kerapuh,Dolok Masihul
20991,20991,Kota Tengah,Dolok Masihul
20991,20991,Kwala/Kuala Bali,Serba Jadi
20991,20991,Mala Sori,Dolok Masihul
20991,20991,Manggis,Serba Jadi
20991,20991,Martebing,Dolok Masihul
20991,20991,Pardomuan,Dolok Masihul
20991,20991,Pekan Dolok Masihul,Dolok Masihul
20991,20991,Pekan Kemis,Dolok Masihul
20991,20991,Pertambatan,Dolok Masihul
20991,20991,Pulau Gambar,Serba Jadi
20991,20991,Pulau Tagor,Serba Jadi
20991,20991,Sarang Ginting,Dolok Masihul
20991,20991,Sarang Torop,Dolok Masihul
20991,20991,Serba Jadi,Serba Jadi
20991,20991,Silau Merawan,Dolok Masihul
20991,20991,Tambak Cekur,Serba Jadi
20991,20991,Tanjung Harap,Serba Jadi
20991,20991,Tanjung Maria,Dolok Masihul
20991,20991,Tegal Sari,Dolok Masihul
20991,20991,Ujung Silau,Dolok Masihul
20992,20992,Baja Dolok,Sipispis
20992,20992,Bartong,Sipispis
20992,20992,Buluh Duri,Sipispis
20992,20992,Damak Kurat,Sipispis
20992,20992,Gunung Manako,Sipispis
20992,20992,Gunung Pane,Sipispis
20992,20992,Mariah Nagur,Sipispis
20992,20992,Marjanji,Sipispis
20992,20992,Marubun,Sipispis
20992,20992,Naga Raja,Sipispis
20992,20992,Nagur Pane,Sipispis
20992,20992,Parlambean,Sipispis
20992,20992,Pispis,Sipispis
20992,20992,Rimbun,Sipispis
20992,20992,Serbananti,Sipispis
20992,20992,Sibarau (Sibangu),Sipispis
20992,20992,Silau Padang,Sipispis
20992,20992,Simalas,Sipispis
20992,20992,Sipispis,Sipispis
20992,20992,Tinokkah,Sipispis
20993,20993,Afdeling VI Dolok Ilir,Dolok Merawan
20993,20993,Afdeling VII Dolok Ilir,Dolok Merawan
20993,20993,Bah Damar,Dolok Merawan
20993,20993,Bandarawan,Dolok Merawan
20993,20993,Dolok Merawan,Dolok Merawan
20993,20993,Gunung Para II,Dolok Merawan
20993,20993,Kalembak,Dolok Merawan
20993,20993,Korajim,Dolok Merawan
20993,20993,Limbong,Dolok Merawan
20993,20993,Mainu Tengah/Tongah,Dolok Merawan
20993,20993,Nagaraja I,Dolok Merawan
20993,20993,Pabatu I,Dolok Merawan
20993,20993,Pabatu II,Dolok Merawan
20993,20993,Pabatu III,Dolok Merawan
20993,20993,Pabatu VI,Dolok Merawan
20993,20993,Panglong,Dolok Merawan
20993,20993,Paretokan (Paritokan),Dolok Merawan
20994,20994,Bandar Tengah,Bandar Khalifah
20994,20994,Gelam Sei Sarimah,Bandar Khalifah
20994,20994,Juhar (Kampung Juhar),Bandar Khalifah
20994,20994,Kayu Besar,Bandar Khalifah
20994,20994,Pekan Bandar Khalipah,Bandar Khalifah
20995,20995,Bakaran Batu,Sei Bamban
20995,20995,Cempedak Lobang,Sei Rampah
20995,20995,Firdaus,Sei Rampah
20995,20995,Firdaus Estate,Sei Rampah
20995,20995,Gempolan,Sei Bamban
20995,20995,Pematang Ganjang,Sei Rampah
20995,20995,Pematang Pelintahan,Sei Rampah
20995,20995,Penggalangan,Sei Bamban
20995,20995,Pergulaan,Sei Rampah
20995,20995,Pon (Kampung Pon),Sei Bamban
20995,20995,Rambung Estate,Sei Rampah
20995,20995,Rambung Sialang Hilir,Sei Rampah
20995,20995,Rambung Sialang Hulu,Sei Rampah
20995,20995,Rambung Sialang Tengah,Sei Rampah
20995,20995,Rampah Estate,Sei Bamban
20995,20995,Sei Bamban,Sei Bamban
20995,20995,Sei Bamban Estate,Sei Bamban
20995,20995,Sei Belutu,Sei Bamban
20995,20995,Sei Buluh Estate,Sei Bamban
20995,20995,Sei Parit,Sei Rampah
20995,20995,Sei Rampah,Sei Rampah
20995,20995,Sei Rejo,Sei Rampah
20995,20995,Silau Rakyat,Sei Rampah
20995,20995,Simpang Empat,Sei Rampah
20995,20995,Sinah Kasih,Sei Rampah
20995,20995,Suka Damai,Sei Bamban
20995,20995,Tanah Raja,Sei Rampah
20996,20996,Bagan Kuala,Tanjung Beringin
20996,20996,Mangga Dua,Tanjung Beringin
20996,20996,Nagur,Tanjung Beringin
20996,20996,Pekan Tanjung Beringin,Tanjung Beringin
20996,20996,Pematang Cermai,Tanjung Beringin
20996,20996,Pematang Terang,Tanjung Beringin
20996,20996,Sukajadi,Tanjung Beringin
20996,20996,Tebing Tinggi,Tanjung Beringin
20997,20997,Bogak Besar,Teluk Mengkudu
20997,20997,Liberia,Teluk Mengkudu
20997,20997,Makmur,Teluk Mengkudu
20997,20997,Matapao,Teluk Mengkudu
20997,20997,Pasar Baru,Teluk Mengkudu
20997,20997,Pekan Sialang Buah,Teluk Mengkudu
20997,20997,Pematang Guntung,Teluk Mengkudu
20997,20997,Pematang Kuala,Teluk Mengkudu
20997,20997,Pematang Seterak (Strak),Teluk Mengkudu
20997,20997,Sei/Sungai Buluh,Teluk Mengkudu
20997,20997,Sentang,Teluk Mengkudu
20997,20997,Sialang Buah,Teluk Mengkudu
20998,20998,Bah Sumbu,Tebing Tinggi
20998,20998,Bahilang,Tebing Syahbandar
20998,20998,Binjai,Tebing Syahbandar
20998,20998,Gunung Kataran,Tebing Tinggi
20998,20998,Jambu,Tebing Tinggi
20998,20998,Kedai Damar,Tebing Tinggi
20998,20998,Kuta Baru,Tebing Tinggi
20998,20998,Kuta Pinang,Tebing Syahbandar
20998,20998,Laut Tador,Tebing Syahbandar
20998,20998,Mariah Padang,Tebing Tinggi
20998,20998,Naga Kesiangan,Tebing Tinggi
20998,20998,Paya Bagas,Tebing Tinggi
20998,20998,Paya Lombang,Tebing Tinggi
20998,20998,Paya Mabar,Tebing Tinggi
20998,20998,Paya Pasir,Tebing Syahbandar
20998,20998,Paya Pinang,Tebing Syahbandar
20998,20998,Penggalangan,Tebing Syahbandar
20998,20998,Penggalian,Tebing Syahbandar
20998,20998,Penonggol,Tebing Tinggi
20998,20998,Pertapaan,Tebing Tinggi
20998,20998,Sei Priok (Sungai Periok),Tebing Tinggi
20998,20998,Sei Serimah,Tebing Tinggi
20998,20998,Sibulan,Tebing Syahbandar
20998,20998,Tanah Besih,Tebing Syahbandar
21111,21111,Bantan,Siantar Barat
21112,21112,Banjar,Siantar Barat
21113,21113,Simarito,Siantar Barat
21114,21114,Sipinggol Pinggol,Siantar Barat
21115,21115,Teladan **,Siantar Barat
21116,21116,Timbang Galung,Siantar Barat
21117,21117,Proklamasi,Siantar Barat
21118,21118,Dwikora,Siantar Barat
21121,21121,Simalungun,Siantar Selatan
21122,21122,Karo,Siantar Selatan
21123,21123,Toba,Siantar Selatan
21124,21124,Kristen,Siantar Selatan
21125,21125,Martimbang,Siantar Selatan
21126,21126,Aek Nauli,Siantar Selatan
21127,21127,Pematang Marihat,Siantar Marimbun
21127,21127,Sukamaju,Siantar Marihat
21128,21128,Marihat Jaya,Siantar Marimbun
21128,21128,Pardamean,Siantar Marihat
21128,21128,Sukamakmur,Siantar Marihat
21128,21128,Sukaraja,Siantar Marihat
21129,21129,Baringin Pancur Nauli (Bp Nauli),Siantar Marihat
21129,21129,Mekar Nauli,Siantar Marihat
21129,21129,Naga Huta Timur,Siantar Marimbun
21129,21129,Nagahuta,Siantar Marimbun
21129,21129,Parhorasan Nauli,Siantar Marihat
21129,21129,Simarimbun,Siantar Marimbun
21129,21129,Tong Marimbun,Siantar Marimbun
21131,21131,Pardomuan,Siantar Timur
21132,21132,Pahlawan,Siantar Timur
21133,21133,Tomuan,Siantar Timur
21134,21134,Kebun Sayur,Siantar Timur
21135,21135,Merdeka,Siantar Timur
21136,21136,Asuhan,Siantar Timur
21137,21137,Bukit Sofa/Shofa,Siantar Sitalasari
21137,21137,Gurilla,Siantar Sitalasari
21137,21137,Naga Pita,Siantar Martoba
21137,21137,Pondok Sayur,Siantar Martoba
21137,21137,Setia Negara,Siantar Sitalasari
21137,21137,Sumber Jaya,Siantar Martoba
21137,21137,Tambun Nabolon,Siantar Martoba
21137,21137,Tanjung Pinggir,Siantar Martoba
21137,21137,Tanjung Tongah,Siantar Martoba
21139,21139,Bah Kapul,Siantar Sitalasari
21139,21139,Bah Sorma,Siantar Sitalasari
21139,21139,Siopat Suhu,Siantar Timur
21141,21141,Sigulang Gulang I,Siantar Utara
21142,21142,Bane,Siantar Utara
21143,21143,Martoba,Siantar Utara
21144,21144,Melayu,Siantar Utara
21145,21145,Baru,Siantar Utara
21146,21146,Sukadame,Siantar Utara
21147,21147,Kahean,Siantar Utara
21151,21151,Dolok Hataran,Siantar
21151,21151,Dolok Marlawan,Siantar
